id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW3CF0XPF9JBPTZNYVSZ2SGZ,01HW3CF023P0V7HQE2BA8RMAFT,2024-04-22T17:08:09.782266539Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:08:09.782266539Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.782266539Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.782266539Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.782266539Z,,,,,,
01HW3CF0XWYGMK9KAD0BFJVT85,01HW3CF023P0V7HQE2BA8RMAFT,2024-04-22T17:08:09.788284404Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:08:09.788284404Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.788284404Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.788284404Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.788284404Z,,,,,,
01HW3CF0YJRJPJHV6ZWE2WSGYS,01HW3CF023P0V7HQE2BA8RMAFT,2024-04-22T17:08:09.810491685Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:08:09.810491685Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.810491685Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.810491685Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.810491685Z,,,,,,
01HW3CF0YQ46SWEQY5ZM6BH89Y,01HW3CF023P0V7HQE2BA8RMAFT,2024-04-22T17:08:09.815703415Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:08:09.815703415Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:09.815703415Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:09.815703415Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:09.815703415Z,,,,,,
01HW3CFY9NC8D977JSRZRNMKVG,01HW3CF0242MZJE616BS67E3KX,2024-04-22T17:08:39.861957382Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:08:39.861957382Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:39.861957382Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:39.861957382Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:39.861957382Z,,,,,,
01HW3CFY9W81PK9EGNXMWXGE3T,01HW3CF0242MZJE616BS67E3KX,2024-04-22T17:08:39.868622148Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:08:39.868622148Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:39.868622148Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:39.868622148Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:39.868622148Z,51,2024-04-22T17:09:00.801247063Z,82,2024-04-22T17:09:00.801707988Z,true,2024-04-22T17:09:00.970661138Z
01HW3CFYA0WZVJGFKEEJ690Z5C,01HW3CF0242MZJE616BS67E3KX,2024-04-22T17:08:39.872805639Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:08:39.872805639Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:39.872805639Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:39.872805639Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:39.872805639Z,,,,,,
01HW3CFYA52RBCN0RP1REG7JVS,01HW3CF0242MZJE616BS67E3KX,2024-04-22T17:08:39.877343316Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:08:39.877343316Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:08:39.877343316Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:08:39.877343316Z,01HW3CEZRY5W1P545G4ZN1M3TR,2024-04-22T17:08:39.877343316Z,81,2024-04-22T17:08:51.399318022Z,100,2024-04-22T17:08:51.400213461Z,true,2024-04-22T17:08:51.401150886Z
01HW3CGVPXP1FFTBX7ZG3R8JP9,01HW3CF07NAWJD1HPZF5F3BM7V,2024-04-22T17:09:09.981880426Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:09:09.981880426Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.981880426Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.981880426Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.981880426Z,,,,,,
01HW3CGVQ2Z0VFE9ZNC0ECX4W9,01HW3CF07NAWJD1HPZF5F3BM7V,2024-04-22T17:09:09.986221434Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:09:09.986221434Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.986221434Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.986221434Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.986221434Z,,,,,,
01HW3CGVQ6QK74NAEAJVGSWAEG,01HW3CF07NAWJD1HPZF5F3BM7V,2024-04-22T17:09:09.990535338Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:09:09.990535338Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.990535338Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.990535338Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.990535338Z,,,,,,
01HW3CGVQBYNVKRT5JADFGJK7T,01HW3CF07NAWJD1HPZF5F3BM7V,2024-04-22T17:09:09.995169583Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:09:09.995169583Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:09.995169583Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:09.995169583Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:09.995169583Z,,,,,,
01HW3CHS22GQPR8XY0P65VVPK4,01HW3CF082TTBJMHKVJHZHDGKW,2024-04-22T17:09:40.034460309Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:09:40.034460309Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:40.034460309Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:40.034460309Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:40.034460309Z,,,,,,
01HW3CHS26YHZAPJRVJDJ72J8T,01HW3CF082TTBJMHKVJHZHDGKW,2024-04-22T17:09:40.03865627Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:09:40.03865627Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:40.03865627Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:40.03865627Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:40.03865627Z,74,2024-04-22T17:09:53.688041853Z,94,2024-04-22T17:09:53.690642184Z,true,2024-04-22T17:09:53.69018921Z
01HW3CHS2BGB221N2Y2ZB23RRC,01HW3CF082TTBJMHKVJHZHDGKW,2024-04-22T17:09:40.043558118Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:09:40.043558118Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:40.043558118Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:40.043558118Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:40.043558118Z,43,2024-04-22T17:09:48.104870303Z,30,2024-04-22T17:09:48.105860269Z,true,2024-04-22T17:09:48.278244936Z
01HW3CHS2FFK76BPF3DCEN7HNY,01HW3CF082TTBJMHKVJHZHDGKW,2024-04-22T17:09:40.047593043Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:09:40.047593043Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:09:40.047593043Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:09:40.047593043Z,01HW3CEZSCV7W5EJJ7XXZ3ST8K,2024-04-22T17:09:40.047593043Z,76,2024-04-22T17:09:46.097852272Z,100,2024-04-22T17:09:46.098367391Z,true,2024-04-22T17:09:46.099013374Z
01HW3CJPFGGWZVM2N6GA03NYBE,01HW3CF086K2VWV170782BATWD,2024-04-22T17:10:10.161003755Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:10:10.161003755Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.161003755Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.161003755Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.161003755Z,,,,,,
01HW3CJPFNGKE371YNY8G1WTKT,01HW3CF086K2VWV170782BATWD,2024-04-22T17:10:10.166028885Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:10:10.166028885Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.166028885Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.166028885Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.166028885Z,,,,,,
01HW3CJPFXVYJBP2KT8HG37VS3,01HW3CF086K2VWV170782BATWD,2024-04-22T17:10:10.173290117Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:10:10.173290117Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.173290117Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.173290117Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.173290117Z,,,,,,
01HW3CJPG2SFYPJPQFVSP21QDJ,01HW3CF086K2VWV170782BATWD,2024-04-22T17:10:10.178556464Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:10:10.178556464Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:10.178556464Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:10.178556464Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:10.178556464Z,,,,,,
01HW3CKKV08B1RMP928EJ3XBBW,01HW3CF08HVKVQHEH7147WZBHX,2024-04-22T17:10:40.224058478Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:10:40.224058478Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:40.224058478Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:40.224058478Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:40.224058478Z,49,2024-04-22T17:10:55.95975193Z,40,2024-04-22T17:10:55.969998726Z,true,2024-04-22T17:10:56.043841368Z
01HW3CKKV5Q06B18WAYH7BN6W9,01HW3CF08HVKVQHEH7147WZBHX,2024-04-22T17:10:40.229578552Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:10:40.229578552Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:40.229578552Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:40.229578552Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:40.229578552Z,69,2024-04-22T17:10:48.136333716Z,100,2024-04-22T17:10:48.137627907Z,true,2024-04-22T17:10:48.13994834Z
01HW3CKKVATT7TRNW4RJQ9C3W4,01HW3CF08HVKVQHEH7147WZBHX,2024-04-22T17:10:40.234522384Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:10:40.234522384Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:40.234522384Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:40.234522384Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:40.234522384Z,55,2024-04-22T17:10:50.954419793Z,0,2024-04-22T17:10:50.955676094Z,true,2024-04-22T17:10:51.053990658Z
01HW3CKKVFCCM4962NRGMBE40P,01HW3CF08HVKVQHEH7147WZBHX,2024-04-22T17:10:40.239862787Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:10:40.239862787Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:40.239862787Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:40.239862787Z,01HW3CEZS5YNMCQDJFWEY1X6H5,2024-04-22T17:10:40.239862787Z,72,2024-04-22T17:10:47.097398475Z,100,2024-04-22T17:10:47.098286822Z,true,2024-04-22T17:10:47.098935797Z
01HW3CM3CGS12QKCNV3QRRQ0G8,01HW3CF0462R8JB0CHNNAPF9NN,2024-04-22T17:10:56.144606936Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:10:56.144606936Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:56.144606936Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:56.144606936Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:10:56.144606936Z,,,,,,
01HW3CM3CPM43ADJ6YN19HXYPR,01HW3CF0462R8JB0CHNNAPF9NN,2024-04-22T17:10:56.150095987Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:10:56.150095987Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:56.150095987Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:56.150095987Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:10:56.150095987Z,,,,,,
01HW3CM3CWGWW9VZJ98EB682NS,01HW3CF0462R8JB0CHNNAPF9NN,2024-04-22T17:10:56.15612396Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:10:56.15612396Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:56.15612396Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:56.15612396Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:10:56.15612396Z,,,,,,
01HW3CM3D0Q4FZPY84S3EN3V9Q,01HW3CF0462R8JB0CHNNAPF9NN,2024-04-22T17:10:56.160853494Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:10:56.160853494Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:10:56.160853494Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:10:56.160853494Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:10:56.160853494Z,,,,,,
01HW3CN0QTHK49KCHQWJY0FHFD,01HW3CF047K7Q04CGJ2DASDSPC,2024-04-22T17:11:26.20241677Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:11:26.20241677Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:26.20241677Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:26.20241677Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:11:26.20241677Z,51,2024-04-22T17:11:36.885081231Z,39,2024-04-22T17:11:36.895768029Z,true,2024-04-22T17:11:36.904166132Z
01HW3CN0QY25AXK881BHVDR892,01HW3CF047K7Q04CGJ2DASDSPC,2024-04-22T17:11:26.206814075Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:11:26.206814075Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:26.206814075Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:26.206814075Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:11:26.206814075Z,76,2024-04-22T17:11:48.924255822Z,97,2024-04-22T17:11:48.93018192Z,true,2024-04-22T17:11:48.930699154Z
01HW3CN0R3ZFDQ71MCS56TEZ9G,01HW3CF047K7Q04CGJ2DASDSPC,2024-04-22T17:11:26.212035333Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:11:26.212035333Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:26.212035333Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:26.212035333Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:11:26.212035333Z,46,2024-04-22T17:11:33.401885584Z,0,2024-04-22T17:11:33.402580043Z,true,2024-04-22T17:11:33.403091768Z
01HW3CN0R8D9NW1YHPXCVF9HC8,01HW3CF047K7Q04CGJ2DASDSPC,2024-04-22T17:11:26.216502443Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:11:26.216502443Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:26.216502443Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:26.216502443Z,01HW3CEZSCV7W5EJJ7XFKH9KHZ,2024-04-22T17:11:26.216502443Z,73,2024-04-22T17:11:31.530812405Z,100,2024-04-22T17:11:31.531622514Z,true,2024-04-22T17:11:31.531975424Z
01HW3CNQ0TSRTVPJ16DS1YQ8VT,01HW3CEZYT2GHXJE9102W8Q00X,2024-04-22T17:11:49.01863546Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:11:49.01863546Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:49.01863546Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:49.01863546Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:11:49.01863546Z,,,,,,
01HW3CNQ0YTR58HSXK86AEJG6H,01HW3CEZYT2GHXJE9102W8Q00X,2024-04-22T17:11:49.022718893Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:11:49.022718893Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:49.022718893Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:49.022718893Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:11:49.022718893Z,,,,,,
01HW3CNQ13ZQJ4W9G83CZF4828,01HW3CEZYT2GHXJE9102W8Q00X,2024-04-22T17:11:49.027312597Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:11:49.027312597Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:49.027312597Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:49.027312597Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:11:49.027312597Z,,,,,,
01HW3CNQ17XAQQF5XNGDH0A7X9,01HW3CEZYT2GHXJE9102W8Q00X,2024-04-22T17:11:49.031127399Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:11:49.031127399Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:11:49.031127399Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:11:49.031127399Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:11:49.031127399Z,,,,,,
01HW3CNY8MTB1RW8M03AJYV3DM,01HW3CNXWQFCQ6K72RMQ6TTN9M,2024-04-22T17:11:56.436038687Z,01HW3CBXDS0A1BKGAFR928D9FQ,2024-04-22T17:11:56.436038687Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.436038687Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.436038687Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.436038687Z,,,,,,
01HW3CNY8Q150M1CPRFJFG6C5Q,01HW3CNXWQFCQ6K72RMQ6TTN9M,2024-04-22T17:11:56.439735326Z,01HW3CCA5MB57DXV9XT11XQP92,2024-04-22T17:11:56.439735326Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.439735326Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.439735326Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.439735326Z,,,,,,
01HW3CNY8VCKMN78G3XAZHZQ97,01HW3CNXWQFCQ6K72RMQ6TTN9M,2024-04-22T17:11:56.443044132Z,01HW3CF5SN0PC468PRSR7YPST7,2024-04-22T17:11:56.443044132Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.443044132Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.443044132Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.443044132Z,,,,,,
01HW3CNY8Y466G264J56HG8499,01HW3CNXWQFCQ6K72RMQ6TTN9M,2024-04-22T17:11:56.446327278Z,01HW3CGDPCQZNJJ4AFTS2910QB,2024-04-22T17:11:56.446327278Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.446327278Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.446327278Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.446327278Z,,,,,,
01HW3CPMBYVQS3PF2313BFYB9C,01HW3CEZYT2GHXJE910SWN136N,2024-04-22T17:12:19.07072623Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:12:19.07072623Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:19.07072623Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:19.07072623Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:12:19.07072623Z,,,,,,
01HW3CPMC30DPMNWZVQ61327X1,01HW3CEZYT2GHXJE910SWN136N,2024-04-22T17:12:19.075287456Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:12:19.075287456Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:19.075287456Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:19.075287456Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:12:19.075287456Z,64,2024-04-22T17:12:28.946589866Z,83,2024-04-22T17:12:28.951254406Z,true,2024-04-22T17:12:28.950717782Z
01HW3CPMC7NB6QX9H67055E8ZA,01HW3CEZYT2GHXJE910SWN136N,2024-04-22T17:12:19.079464108Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:12:19.079464108Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:19.079464108Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:19.079464108Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:12:19.079464108Z,49,2024-04-22T17:12:35.805976531Z,0,2024-04-22T17:12:35.808743734Z,true,2024-04-22T17:12:35.810457438Z
01HW3CPMCBQH5NJ4CVHPF8CPKC,01HW3CEZYT2GHXJE910SWN136N,2024-04-22T17:12:19.083769552Z,01HW3CCQMKGA0ZNVQ0K46FFDHD,2024-04-22T17:12:19.083769552Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:19.083769552Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:19.083769552Z,01HW3CEZS90A2CV9PM27141HRY,2024-04-22T17:12:19.083769552Z,70,2024-04-22T17:12:24.983035864Z,100,2024-04-22T17:12:24.983648414Z,true,2024-04-22T17:12:24.984063939Z
01HW3CPVKY6B2FB58YFFXRWM50,01HW3CNXWQFCQ6K72RN8WFSHY2,2024-04-22T17:12:26.494131878Z,01HW3CBXDS0A1BKGAFR928D9FQ,2024-04-22T17:12:26.494131878Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:12:26.494131878Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:12:26.494131878Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:12:26.494131878Z,29,2024-04-22T17:12:43.025347689Z,10,2024-04-22T17:12:43.030694904Z,true,2024-04-22T17:12:43.107561691Z
01HW3CPVM55NX2Y2MRC85TZD57,01HW3CNXWQFCQ6K72RN8WFSHY2,2024-04-22T17:12:26.501071696Z,01HW3CCA5MB57DXV9XT11XQP92,2024-04-22T17:12:26.501071696Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:12:26.501071696Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:12:26.501071696Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:12:26.501071696Z,,,,,,
01HW3CPVMCNKKQWCYX1D38CQFP,01HW3CNXWQFCQ6K72RN8WFSHY2,2024-04-22T17:12:26.50843Z,01HW3CF5SN0PC468PRSR7YPST7,2024-04-22T17:12:26.50843Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:12:26.50843Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:12:26.50843Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:12:26.50843Z,58,2024-04-22T17:12:50.137117653Z,26,2024-04-22T17:12:50.144679528Z,true,2024-04-22T17:12:50.384919845Z
01HW3CPVMK8NRQWZQ26WNRYE1S,01HW3CNXWQFCQ6K72RN8WFSHY2,2024-04-22T17:12:26.515243684Z,01HW3CGDPCQZNJJ4AFTS2910QB,2024-04-22T17:12:26.515243684Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:12:26.515243684Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:12:26.515243684Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:12:26.515243684Z,80,2024-04-22T17:12:45.206452969Z,9,2024-04-22T17:12:45.21156049Z,true,2024-04-22T17:12:45.213288453Z
01HW3CQ4SWPSNQ1CWE0QCGY9NG,01HW3CF00AA4XEAG5SZDW7WV1D,2024-04-22T17:12:35.900358779Z,01HW3C78P6PB8ZCR3G55511GKP,2024-04-22T17:12:35.900358779Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:35.900358779Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:35.900358779Z,01HW3CEZS42J3DX9GMJHNAX3QZ,2024-04-22T17:12:35.900358779Z,,,,,,
01HW3CQ4T17SQXVWEA9VHZ9QCP,01HW3CF00AA4XEAG5SZDW7WV1D,2024-04-22T17:12:35.905730154Z,01HW3C8MMWN3X9FVBHJD3KSBFZ,2024-04-22T17:12:35.905730154Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:35.905730154Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:35.905730154Z,01HW3CEZS42J3DX9GMJHNAX3QZ,2024-04-22T17:12:35.905730154Z,,,,,,
01HW3CQ4T66SE0PCDXFSDD957H,01HW3CF00AA4XEAG5SZDW7WV1D,2024-04-22T17:12:35.910603564Z,01HW3CAK762YQFDSY2K7KQKQWW,2024-04-22T17:12:35.910603564Z,01HW3BN3HVXB78WB2386NE6190,2024-04-22T17:12:35.910603564Z,01HW3BN3J4VDGERJNSDFPH4ZPD,2024-04-22T17:12:35.910603564Z,01HW3CEZS42J3DX9GMJHNAX3QZ,2024-04-22T17:12:35.910603564Z,,,,,,
