id,batchID,batchIDLastChangedAt,confidence,confidenceLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JGQNNV6Z9MP69NN2QXMFJ9FC,01JGQN6NSNFC0AA3615DT146GN,2025-01-04T03:27:55.615623632Z,,,01JGQN6NSWQ6QBDVXWPKB8EHYJ,2025-01-04T03:27:55.615623632Z,,,01JGQN93T5XP3HH099ZN8X4JCA,2025-01-04T03:27:55.615623632Z,01JGQNMXGCBJMSAZG0HNBZ7HHE,2025-01-04T03:27:55.615623632Z,01JGQNMXMHXCVA0RBHS3XJJ1P1,2025-01-04T03:27:55.615623632Z,,
01JGQNRK9A7DQJ6SD5YPP6XPZC,01JGQN6NSNFC0AA3615DT146GN,2025-01-04T03:29:25.802607584Z,73,2025-01-04T03:29:53.364808303Z,01JGQN6NSWQ6QBDVXWPKB8EHYJ,2025-01-04T03:29:25.802607584Z,70,2025-01-04T03:29:53.362963124Z,01JGQN93T5XP3HH099ZN8X4JCA,2025-01-04T03:29:25.802607584Z,01JGQNMXGNZ1GGC0K0B35RZTHB,2025-01-04T03:29:25.802607584Z,01JGQNMXMTXH5CHC6CTDJA5NH8,2025-01-04T03:29:25.802607584Z,true,2025-01-04T03:29:53.370864859Z
01JGQNTR83AQ8C3S6QYFCV940Z,01JGQN6PD9ETGKE29MHY3NVMYG,2025-01-04T03:30:36.419738804Z,9,2025-01-04T03:30:51.342078353Z,01JGQN6PDJX2AMV6D7XVGKA52P,2025-01-04T03:30:36.419738804Z,55,2025-01-04T03:30:51.340059553Z,01JGQNC4HREG1QX5JAQQ088BJ6,2025-01-04T03:30:36.419738804Z,01JGQNRX4ZHX37N8EZNYXGCT22,2025-01-04T03:30:36.419738804Z,01JGQNRX72KWHSBRSF8QMVD5YR,2025-01-04T03:30:36.419738804Z,true,2025-01-04T03:30:51.401120447Z
01JGQPX2THGC397AK1Y19QFRTZ,01JGQN6JY5KFQGQW2710YA1DJ8,2025-01-04T03:49:21.361413737Z,,,01JGQN6JYCCYTD00X7SSASGME4,2025-01-04T03:49:21.361413737Z,,,01JGQP8YFVYVCD9ST28JWNZYY5,2025-01-04T03:49:21.361413737Z,01JGQPV7GD5GQZ5MQGR5JH81TT,2025-01-04T03:49:21.361413737Z,01JGQPV7T9K62AR737KFEY0EVB,2025-01-04T03:49:21.361413737Z,,
01JGQQH04ENG1SNEECTSZ7S4QH,01JGQN6HRJWW1KWVV2ENHHH4YQ,2025-01-04T04:00:13.966754375Z,65,2025-01-04T04:00:21.721322153Z,01JGQN6HRV9WC2S1SA1FKCNRW7,2025-01-04T04:00:13.966754375Z,63,2025-01-04T04:00:21.710314131Z,01JGQPJ3Q65M4S5MXAGD88FY5P,2025-01-04T04:00:13.966754375Z,01JGQQ39WA4GVAYDTPQGP8BZT4,2025-01-04T04:00:13.966754375Z,01JGQQ3AB62JQRH5N88VSQJ81W,2025-01-04T04:00:13.966754375Z,true,2025-01-04T04:00:22.269317836Z
01JGQQMCB666YKZTEFZ4AAMC4T,01JGQN6H4SJHBA63J3Q3XNJ08Z,2025-01-04T04:02:04.774352001Z,81,2025-01-04T04:02:16.049713337Z,01JGQN6H51VVPKH8JK4RNC2G7B,2025-01-04T04:02:04.774352001Z,10,2025-01-04T04:02:16.042520624Z,01JGQPKK0NF9CAQ0E9KV6SEWAM,2025-01-04T04:02:04.774352001Z,01JGQQ7EH0H3V4CCX4AXXJ5MVE,2025-01-04T04:02:04.774352001Z,01JGQQ7EY9JTZSNNWDT9T6Q176,2025-01-04T04:02:04.774352001Z,true,2025-01-04T04:02:16.139404583Z
01JGQQTDC9KYCBPVE0CEVMBJZY,01JGQN6FQPPX57374XCDH9XACY,2025-01-04T04:05:22.441171643Z,,,01JGQN6FQYM8SA7W5K2DDKD4B1,2025-01-04T04:05:22.441171643Z,,,01JGQQ95YP8HYTTKR3VQTYZW41,2025-01-04T04:05:22.441171643Z,01JGQQSEQ9Q32Q49N59RC0TC7Z,2025-01-04T04:05:22.441171643Z,01JGQQSFACH2XEWJNJ5PSKZ5A0,2025-01-04T04:05:22.441171643Z,,
01JGQQTFBS30B38C231EP3FDV7,01JGQN6GJNGCAHXWA9BHTVKTHV,2025-01-04T04:05:24.4740086Z,,,01JGQN6GK1YC028VN449S35EYW,2025-01-04T04:05:24.4740086Z,,,01JGQQ7N6308CQVSKKF5QBVXWY,2025-01-04T04:05:24.4740086Z,01JGQQM9FNVJSD5T9R7VTA6AKX,2025-01-04T04:05:24.4740086Z,01JGQQM9NFTTGZFFF6KJZCGXVJ,2025-01-04T04:05:24.4740086Z,,
01JGQNM52RVCHKT8HGP8ZK296Y,01JGQN6Q06JA1XZ710BERNRPEQ,2025-01-04T03:27:00.184182341Z,,,01JGQN6Q0EQGCV317N3E1ZWK5C,2025-01-04T03:27:00.184182341Z,,,01JGQN8VHB9RXK0QHXMHTE1SDD,2025-01-04T03:27:00.184182341Z,01JGQNHCF3VJGTN90P06CC276W,2025-01-04T03:27:00.184182341Z,01JGQNHCPA46R3ZQ8K47Q2GTQ2,2025-01-04T03:27:00.184182341Z,,
01JGQPKRQMR115S01M9NGCYK73,01JGQN6KGZXD498J5FW8G3KXAG,2025-01-04T03:44:16.116802474Z,,,01JGQN6KH5XWF5M44PT56K5P9Q,2025-01-04T03:44:16.116802474Z,,,01JGQP8J2Y76Z855H8X3GR1KTH,2025-01-04T03:44:16.116802474Z,01JGQPJTSXQCRQ6BZ0SZYHA5ME,2025-01-04T03:44:16.116802474Z,01JGQPJV0PRWFK8AKXKJFTHFSM,2025-01-04T03:44:16.116802474Z,,
