gameID,playerID,nRabbits,nSquirrels
1,1,2,0
1,2,4,1
1,3,5,0
1,4,4,1
2,5,3,1
2,6,5,4
2,7,0,3
2,8,0,5
3,9,0,0
3,10,4,3
3,11,1,3
3,12,5,4
4,13,3,2
4,14,6,2
4,15,1,2
4,16,2,2
5,17,1,0
5,18,1,0
5,19,5,1
5,20,6,3
6,21,3,1
6,22,3,1
6,23,2,4
6,24,4,0
7,25,7,2
7,26,0,0
7,27,2,0
7,28,8,1
8,29,1,0
8,30,4,3
8,31,0,0
8,32,5,3
9,33,0,0
9,34,7,2
9,35,3,0
9,36,2,0
10,37,3,5
10,38,5,3
10,39,1,1
10,40,4,3
11,41,5,1
11,42,2,2
11,43,3,1
11,44,8,1
12,45,0,1
12,46,0,0
12,47,2,1
12,48,1,0
13,49,4,1
13,50,3,1
13,51,6,3
13,52,4,0
14,53,2,1
14,54,0,0
14,55,7,2
14,56,2,1
15,57,0,0
15,58,2,0
15,59,3,0
15,60,3,3
16,61,4,3
16,62,3,0
16,63,3,3
16,64,3,5
17,65,3,1
17,66,6,2
17,67,0,2
17,68,0,0
18,69,6,1
18,70,1,0
18,71,2,1
18,72,4,0
19,73,0,0
19,74,6,1
19,75,3,2
19,76,2,1
20,77,2,3
20,78,5,3
20,79,5,2
20,80,0,0
21,81,7,1
21,82,1,1
21,83,1,0
21,84,1,0
22,85,8,0
22,86,4,3
22,87,3,6
22,88,3,0
23,89,2,0
23,90,3,1
23,91,0,0
23,92,8,1
24,93,3,0
24,94,5,2
24,95,5,4
24,96,7,2
25,97,1,2
25,98,4,3
25,99,1,1
25,100,2,2
26,101,5,3
26,102,4,1
26,103,5,2
26,104,0,0
27,105,8,1
27,106,3,4
27,107,2,0
27,108,1,1
28,109,5,1
28,110,3,6
28,111,4,1
28,112,2,0
29,113,8,1
29,114,6,2
29,115,7,1
29,116,4,2
30,117,1,3
30,118,3,4
30,119,3,2
30,120,4,1
31,121,2,1
31,122,3,0
31,123,8,0
31,124,0,0
32,125,0,0
32,126,2,2
32,127,2,1
32,128,8,1
33,129,5,4
33,130,0,0
33,131,2,0
33,132,2,1
34,133,8,1
34,134,2,0
34,135,5,4
34,136,0,1
35,137,4,0
35,138,3,0
35,139,6,3
35,140,5,2
36,141,0,0
36,142,0,1
36,143,8,0
36,144,5,3
37,145,0,0
37,146,4,5
37,147,3,0
37,148,7,2
38,149,4,1
38,150,0,0
38,151,5,4
38,152,4,0
39,153,3,5
39,154,3,4
39,155,4,2
39,156,6,0
40,157,1,0
40,158,3,0
40,159,3,3
40,160,4,5
41,161,3,3
41,162,0,1
41,163,2,1
41,164,4,0
42,165,5,4
42,166,4,1
42,167,0,0
42,168,3,1
43,169,5,1
43,170,3,2
43,171,0,0
43,172,4,1
44,173,1,0
44,174,3,0
44,175,1,0
44,176,6,0
45,177,5,3
45,178,6,1
45,179,0,0
45,180,6,2
46,181,1,0
46,182,3,2
46,183,0,1
46,184,4,1
47,185,4,2
47,186,3,4
47,187,1,1
47,188,2,0
48,189,6,2
48,190,6,2
48,191,1,0
48,192,3,3
49,193,3,3
49,194,0,1
