gameID,playerID,nRabbits,nSquirrels
1,1,2,0
1,2,1,0
1,3,2,0
1,4,1,0
2,5,3,2
2,6,2,2
2,7,3,2
2,8,4,1
3,9,0,2
3,10,7,0
3,11,0,0
3,12,6,2
4,13,1,2
4,14,4,3
4,15,5,3
4,16,6,3
5,17,5,1
5,18,0,0
5,19,0,0
5,20,5,4
6,21,4,0
6,22,6,0
6,23,0,0
6,24,3,3
7,25,5,4
7,26,1,0
7,27,0,1
7,28,0,1
8,29,4,1
8,30,2,4
8,31,6,0
8,32,5,2
9,33,3,2
9,34,6,3
9,35,1,0
9,36,6,3
10,37,2,0
10,38,6,3
10,39,1,1
10,40,2,2
11,41,6,2
11,42,4,4
11,43,3,2
11,44,4,1
12,45,0,0
12,46,2,3
12,47,4,0
12,48,6,1
13,49,0,0
13,50,3,2
13,51,1,1
13,52,7,2
14,53,5,2
14,54,5,3
14,55,1,2
14,56,6,2
15,57,5,0
15,58,3,0
15,59,6,1
15,60,2,2
16,61,2,1
16,62,0,3
16,63,6,1
16,64,4,1
17,65,5,0
17,66,4,3
17,67,5,2
17,68,7,1
18,69,2,0
18,70,1,1
18,71,3,2
18,72,0,1
19,73,4,0
19,74,8,1
19,75,8,1
19,76,1,0
20,77,0,0
20,78,1,1
20,79,4,2
20,80,0,1
21,81,4,1
21,82,0,0
21,83,6,1
21,84,4,1
22,85,2,0
22,86,4,3
22,87,6,0
22,88,7,0
23,89,1,0
23,90,5,2
23,91,0,0
23,92,0,1
24,93,7,2
24,94,2,2
24,95,0,1
24,96,2,0
25,97,0,0
25,98,5,0
25,99,1,0
25,100,0,0
26,101,2,0
26,102,4,0
26,103,1,1
26,104,6,0
27,105,2,0
27,106,0,0
27,107,7,2
27,108,0,0
28,109,0,1
28,110,2,0
28,111,4,2
28,112,3,1
29,113,2,1
29,114,1,0
29,115,2,0
29,116,0,0
30,117,3,3
30,118,5,2
30,119,5,2
30,120,5,1
31,121,6,3
31,122,1,0
31,123,5,1
31,124,0,0
32,125,5,0
32,126,0,0
32,127,6,2
32,128,6,2
33,129,3,0
33,130,5,4
33,131,2,1
33,132,6,3
34,133,6,2
34,134,2,4
34,135,2,3
34,136,7,1
35,137,7,2
35,138,0,0
35,139,2,0
35,140,2,2
36,141,5,4
36,142,7,0
36,143,1,0
36,144,7,2
37,145,3,0
37,146,3,1
37,147,1,2
37,148,8,1
38,149,2,1
38,150,5,4
38,151,4,2
38,152,5,0
39,153,4,1
39,154,0,1
39,155,4,3
39,156,0,3
40,157,6,1
40,158,6,2
40,159,1,1
40,160,4,4
41,161,4,4
41,162,4,1
41,163,8,1
41,164,3,0
42,165,1,0
42,166,2,1
42,167,5,1
42,168,5,3
43,169,6,1
43,170,3,2
43,171,4,3
43,172,1,0
44,173,0,0
44,174,5,1
44,175,1,1
44,176,2,3
45,177,2,3
45,178,2,1
45,179,2,1
45,180,2,0
46,181,5,4
46,182,5,4
46,183,6,2
46,184,1,1
47,185,0,0
47,186,2,2
47,187,0,3
47,188,4,1
48,189,5,0
48,190,2,1
48,191,5,1
48,192,6,3
49,193,3,1
49,194,3,0
49,195,1,0
49,196,3,2
50,197,3,1
50,198,2,0
50,199,1,2
50,200,2,0
51,201,3,1
51,202,1,2
51,203,4,1
51,204,6,2
52,205,4,3
52,206,8,1
52,207,4,3
52,208,3,3
53,209,4,0
53,210,3,1
53,211,4,2
53,212,6,0
54,213,1,1
54,214,7,2
54,215,6,1
54,216,0,1
55,217,4,1
55,218,5,3
55,219,1,4
55,220,4,3
56,221,4,3
56,222,0,0
56,223,1,1
56,224,4,2
57,225,3,2
57,226,6,1
57,227,2,3
57,228,0,0
58,229,0,0
58,230,6,1
58,231,4,2
58,232,2,1
59,233,0,0
59,234,4,1
59,235,1,1
59,236,0,0
60,237,6,3
60,238,0,1
60,239,8,1
60,240,0,0
61,241,5,0
61,242,2,0
61,243,5,3
61,244,0,0
62,245,1,1
62,246,8,1
62,247,2,0
62,248,0,0
63,249,5,1
63,250,5,1
63,251,2,0
63,252,8,1
64,253,0,0
64,254,0,3
64,255,0,0
64,256,2,2
65,257,0,0
65,258,6,0
65,259,2,0
65,260,3,1
66,261,3,0
66,262,2,2
66,263,4,2
66,264,4,2
67,265,4,2
67,266,5,0
67,267,1,3
67,268,3,1
68,269,5,2
68,270,3,4
68,271,2,4
68,272,2,1
69,273,8,1
69,274,1,0
69,275,4,3
69,276,2,1
70,277,3,1
70,278,1,2
70,279,3,5
70,280,1,2
71,281,0,0
71,282,6,0
71,283,1,2
71,284,1,1
72,285,3,1
72,286,2,1
72,287,6,1
72,288,1,0
73,289,1,0
73,290,7,1
73,291,4,2
73,292,3,0
74,293,0,0
74,294,4,2
74,295,0,0
74,296,4,1
75,297,0,0
75,298,4,1
75,299,0,0
75,300,0,0
76,301,0,1
76,302,4,1
76,303,8,0
76,304,0,0
77,305,1,0
77,306,4,4
77,307,0,0
77,308,5,3
78,309,0,0
78,310,6,3
78,311,0,0
78,312,0,1
79,313,4,3
79,314,3,3
79,315,1,4
79,316,4,3
80,317,7,1
80,318,4,1
80,319,1,2
80,320,0,0
81,321,0,0
81,322,4,1
81,323,4,3
81,324,2,1
82,325,4,2
82,326,5,1
82,327,4,3
82,328,2,2
83,329,0,0
83,330,4,3
83,331,2,0
83,332,2,2
84,333,7,2
84,334,0,1
84,335,0,0
84,336,3,3
85,337,4,1
85,338,1,2
85,339,4,1
85,340,2,1
86,341,0,1
86,342,0,1
86,343,5,0
86,344,2,3
87,345,5,3
87,346,5,4
87,347,0,0
87,348,6,1
88,349,2,1
88,350,2,0
88,351,3,1
88,352,7,2
89,353,5,2
89,354,4,3
89,355,0,0
89,356,5,3
90,357,0,0
90,358,7,0
90,359,5,1
90,360,0,0
91,361,3,0
91,362,5,3
91,363,3,0
91,364,1,0
92,365,6,1
92,366,5,2
92,367,2,1
92,368,2,0
93,369,8,1
93,370,6,1
93,371,2,1
93,372,1,0
94,373,2,4
94,374,5,2
94,375,3,1
94,376,5,2
95,377,0,0
95,378,1,0
95,379,7,1
95,380,3,1
96,381,6,2
96,382,2,0
96,383,5,2
96,384,3,2
97,385,0,0
97,386,3,1
97,387,4,0
97,388,4,1
98,389,4,5
98,390,0,0
98,391,6,3
98,392,4,3
99,393,1,0
99,394,0,1
99,395,6,2
99,396,0,0
100,397,0,1
100,398,5,2
100,399,5,3
100,400,7,1
101,401,1,1
101,402,3,2
101,403,3,0
101,404,0,0
102,405,0,1
102,406,4,3
102,407,2,0
102,408,6,2
103,409,1,3
103,410,0,0
103,411,0,0
103,412,0,0
104,413,1,0
104,414,4,1
104,415,1,1
104,416,4,2
105,417,0,0
105,418,2,2
105,419,1,0
105,420,2,0
106,421,2,3
106,422,7,0
106,423,3,1
106,424,2,2
107,425,2,1
107,426,0,0
107,427,1,1
107,428,8,0
108,429,1,1
108,430,3,2
108,431,1,0
108,432,7,2
109,433,3,3
109,434,0,0
109,435,0,1
109,436,4,4
110,437,5,2
110,438,1,0
110,439,3,5
110,440,3,1
111,441,1,0
111,442,3,1
111,443,3,0
111,444,1,1
112,445,6,2
112,446,0,0
112,447,0,0
112,448,7,1
113,449,4,4
113,450,2,0
113,451,2,0
113,452,0,0
114,453,4,1
114,454,7,1
114,455,4,3
114,456,4,2
115,457,2,1
115,458,3,3
115,459,1,0
115,460,2,2
116,461,6,1
116,462,1,1
116,463,0,0
116,464,3,2
117,465,1,2
117,466,0,5
117,467,3,1
117,468,3,3
118,469,3,1
118,470,6,2
118,471,4,1
118,472,6,2
119,473,5,1
119,474,3,2
119,475,0,0
119,476,4,1
120,477,0,1
120,478,6,2
120,479,4,1
120,480,1,1
121,481,0,0
121,482,7,2
121,483,3,1
121,484,1,0
122,485,2,1
122,486,5,1
122,487,4,3
122,488,4,3
123,489,2,1
123,490,3,1
123,491,5,3
123,492,8,1
124,493,4,1
124,494,1,1
124,495,0,0
124,496,3,2
125,497,6,3
125,498,4,2
125,499,1,0
125,500,7,2
126,501,2,7
126,502,1,0
126,503,0,0
126,504,4,4
127,505,2,5
127,506,4,5
127,507,2,6
