id,avatar,avatarLastChangedAt,emojiArray,emojiArrayLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JH75DW3ZJ5E668V223Z0PGVT,https://api.dicebear.com/9.x/personas/svg?seed=01JH75DW3ZJ5E668V223Z0PGVT,2025-01-10T03:56:29.18889134Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2025-01-10T03:56:29.18889134Z,game ended,2025-01-10T04:04:16.870023911Z,1,2025-01-10T04:04:19.59625575Z,"{""usedCalculator"":""no""}",2025-01-10T04:04:19.595324302Z,01JH75A3P0SBG6XHS5GZ1JSBAC,2025-01-10T03:51:48.1032778Z,4,2025-01-10T03:55:28.017635561Z,true,2025-01-10T03:55:47.408708235Z,player 2,2025-01-10T03:56:29.18889134Z,01JH75DVVGRYV68XJ1C18Y51Z2,2025-01-10T03:51:48.095399146Z,66b8e6c34b36b4dcfcb60276,2025-01-10T03:51:48.095399146Z,01JH75DFD941H576079Q3ZYJ1W,2025-01-10T04:03:16.744883946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T03:51:48.1032778Z,SR_interactive,2025-01-10T03:51:48.1032778Z,{},2025-01-10T03:51:48.23551455Z
01JH75V3MAVW1WC2507AD1W0FP,https://api.dicebear.com/9.x/personas/svg?seed=01JH75V3MAVW1WC2507AD1W0FP,2025-01-10T04:04:12.544958843Z,"[""                                   "",""🐇""]",2025-01-10T04:04:12.544958843Z,game terminated,2025-01-10T04:06:22.195196844Z,,,,,01JH75BY8576J4V1FNAHN7872E,2025-01-10T03:59:01.776871412Z,4,2025-01-10T04:02:16.26685577Z,true,2025-01-10T04:02:47.437032771Z,player 2,2025-01-10T04:04:12.544958843Z,01JH75V3CH4AJJHVWRW6NN3ZAT,2025-01-10T03:59:01.770766476Z,676f67a30497055e88049df5,2025-01-10T03:59:01.770766476Z,01JH75S8A0JTD1PJNHB20M96PY,2025-01-10T04:06:10.625735284Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-10T03:59:01.776871412Z,RS_slider,2025-01-10T03:59:01.776871412Z,{},2025-01-10T03:59:01.928430494Z
01JH75WH3S83G01F05EDRP6BET,https://api.dicebear.com/9.x/personas/svg?seed=01JH75WH3S83G01F05EDRP6BET,2025-01-10T04:08:04.40800105Z,"[""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2025-01-10T04:08:04.40800105Z,game ended,2025-01-10T04:12:12.882516449Z,1,2025-01-10T04:12:19.19791528Z,"{""usedCalculator"":""no""}",2025-01-10T04:12:19.188792084Z,01JH75BWCKNAQ7HTNSDVBFT7HM,2025-01-10T04:06:21.068950996Z,4,2025-01-10T04:07:59.341742722Z,true,2025-01-10T04:08:04.341895118Z,player 1,2025-01-10T04:08:04.40800105Z,01JH75WF2Z1EHDJQ3CT3Z9X98T,2025-01-10T03:59:48.345292649Z,677528db4b333b9a50de7264,2025-01-10T03:59:48.345292649Z,01JH764Q1V79W1BY6XYS4QGRFT,2025-01-10T04:11:52.267923291Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-10T03:59:48.353242601Z,RS_slider,2025-01-10T03:59:48.353242601Z,{},2025-01-10T03:59:48.762576346Z
01JH76NGA0D9TQDA9V1XTQ7A3J,,,,,game terminated,2025-01-10T04:21:54.012809709Z,,,,,01JH76BS4KMQAWFWCPHM232EMW,2025-01-10T04:18:09.478978422Z,2,2025-01-10T04:18:54.062715548Z,,,,,01JH76NEJ2ZCY1PSR57FB70036,2025-01-10T04:13:26.720615774Z,JC2025,2025-01-10T04:13:26.720615774Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T04:13:26.727442197Z,SR_slider,2025-01-10T04:13:26.727442197Z,{},2025-01-10T04:13:27.089391524Z
01JH77D26KYCP2MEZ9QYWZPD1H,,,,,game failed,2025-01-10T04:30:35.39267599Z,,,,,01JH7753VMSVMXWXA0VP56SP33,2025-01-10T04:26:18.715970753Z,3,2025-01-10T04:30:32.04433212Z,,,,,01JH77D1Y5G0DJ4SX4S5NP81GV,2025-01-10T04:26:18.707985473Z,6743b70c35a4475bd749dc72,2025-01-10T04:26:18.707985473Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T04:26:18.715970753Z,SR_slider,2025-01-10T04:26:18.715970753Z,{},2025-01-10T04:26:18.855403796Z
01JH75ENAEK6RFJJDJWN4TQTEZ,https://api.dicebear.com/9.x/personas/svg?seed=01JH75ENAEK6RFJJDJWN4TQTEZ,2025-01-10T03:56:29.18889134Z,"[""🐿️"",""                                   ""]",2025-01-10T03:56:29.18889134Z,game ended,2025-01-10T04:04:16.870023911Z,1,2025-01-10T04:04:19.986230496Z,"{""usedCalculator"":""no""}",2025-01-10T04:04:19.985228043Z,01JH75A3P0SBG6XHS5GZ1JSBAC,2025-01-10T03:52:13.90798002Z,4,2025-01-10T03:55:59.213380131Z,true,2025-01-10T03:56:29.14115635Z,player 3,2025-01-10T03:56:29.18889134Z,01JH75EMFRYTP7S6XYCAVRMFD9,2025-01-10T03:52:13.9023759Z,57b4face0fc08b00019fe2fe,2025-01-10T03:52:13.9023759Z,01JH75DW3ZJ5E668V223Z0PGVT,2025-01-10T04:03:16.744883946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T03:52:13.90798002Z,SR_interactive,2025-01-10T03:52:13.90798002Z,{},2025-01-10T03:52:14.290032252Z
01JH769315QJH8JY5946V080W8,https://api.dicebear.com/9.x/personas/svg?seed=01JH769315QJH8JY5946V080W8,2025-01-10T04:10:35.272471053Z,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""                                   ""]",2025-01-10T04:10:35.272471053Z,game ended,2025-01-10T04:14:14.368008427Z,1,2025-01-10T04:14:21.161024273Z,"{""usedCalculator"":""no""}",2025-01-10T04:14:21.16221133Z,01JH75BRC5R3PWVJ5JM81G72R4,2025-01-10T04:06:39.918574248Z,4,2025-01-10T04:09:05.721684262Z,true,2025-01-10T04:09:16.091480192Z,player 2,2025-01-10T04:10:35.272471053Z,01JH7692F32VYJB60GFT148XK9,2025-01-10T04:06:39.909737147Z,5e880e876d76504853b89be8,2025-01-10T04:06:39.909737147Z,01JH760MM9ZH1PD2FXD4W300HF,2025-01-10T04:13:53.751501237Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-10T04:06:39.918574248Z,RS_slider,2025-01-10T04:06:39.918574248Z,{},2025-01-10T04:06:40.25161481Z
01JH7698M7G6MH42XEE2RFAWRM,https://api.dicebear.com/9.x/personas/svg?seed=01JH7698M7G6MH42XEE2RFAWRM,2025-01-10T04:10:35.272471053Z,"[""                                   "",""🐇""]",2025-01-10T04:10:35.272471053Z,game ended,2025-01-10T04:14:14.368008427Z,1,2025-01-10T04:14:17.339684311Z,"{""usedCalculator"":""no""}",2025-01-10T04:14:17.341418577Z,01JH75BRC5R3PWVJ5JM81G72R4,2025-01-10T04:06:45.64541826Z,4,2025-01-10T04:09:42.674894193Z,true,2025-01-10T04:09:49.362084594Z,player 3,2025-01-10T04:10:35.272471053Z,01JH7698A69YEK5RXGTHJP012C,2025-01-10T04:06:45.639826062Z,663ea705b761e95caebf67eb,2025-01-10T04:06:45.639826062Z,01JH769315QJH8JY5946V080W8,2025-01-10T04:13:53.751501237Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2025-01-10T04:06:45.64541826Z,RS_slider,2025-01-10T04:06:45.64541826Z,{},2025-01-10T04:06:45.805167498Z
01JH76NTCP62BBFHG2YAXT3CJW,https://api.dicebear.com/9.x/personas/svg?seed=01JH76NTCP62BBFHG2YAXT3CJW,2025-01-10T04:17:29.344106334Z,"[""🐇"",""                                   ""]",2025-01-10T04:17:29.344106334Z,game ended,2025-01-10T04:20:24.062778723Z,1,2025-01-10T04:20:27.766908247Z,"{""usedCalculator"":""no""}",2025-01-10T04:20:27.765414592Z,01JH76C04MG6K5TW7WF4DF378H,2025-01-10T04:13:37.053642501Z,4,2025-01-10T04:17:21.239710796Z,true,2025-01-10T04:17:29.262498941Z,player 4,2025-01-10T04:17:29.344106334Z,01JH76NT6P8Z2TGRKNGKD25SYY,2025-01-10T04:13:37.046494119Z,5c2ac97389f0350001754104,2025-01-10T04:13:37.046494119Z,01JH76N2Y9BNP76C06EZ84MNE9,2025-01-10T04:20:13.131957096Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T04:13:37.053642501Z,SR_slider,2025-01-10T04:13:37.053642501Z,{},2025-01-10T04:13:37.146287795Z
01JH75CHP9SSPAQN51WJDA6PJ2,,,,,game terminated,2025-01-10T03:59:42.103589262Z,,,,,01JH75W4QDMEQPYK3ZYVN8K9KX,2025-01-10T03:59:40.118065909Z,1,2025-01-10T03:51:12.120264408Z,,,,,01JH75CHAH9XE93Z7WRY3M6B26,2025-01-10T03:51:04.649565812Z,64fd598709a16020886bf792,2025-01-10T03:51:04.649565812Z,,,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""SquirrelsRabbits""}",2025-01-10T03:51:04.656315198Z,SR_interactive,2025-01-10T03:51:04.656315198Z,{},2025-01-10T03:51:04.828951654Z
