id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,batchID,batchIDLastChangedAt,roundID,roundIDLastChangedAt,timerID,timerIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,duration,durationLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,initialized,initializedLastChangedAt,status,statusLastChangedAt,endedReason,endedReasonLastChangedAt
01HWBBAX87G4YJAG4TTN0GPJMK,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:22:21.831182845Z,true,2024-04-25T19:28:14.511540784Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:22:21.831182845Z,01HWBBAX00A95JCZCGHHN0SENB,2024-04-25T19:22:21.831182845Z,01HWBBAX7HJ2JJ95GDCW8Q3Q0M,2024-04-25T19:22:21.831182845Z,1,2024-04-25T19:22:21.831182845Z,observe,2024-04-25T19:22:21.831182845Z,30,2024-04-25T19:22:21.831182845Z,true,2024-04-25T19:28:01.284057703Z,true,2024-04-25T19:28:01.337431584Z,true,2024-04-25T19:28:01.321159549Z,,,,
01HWBBAX8AM55C1BDBTCA6FXKJ,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:22:21.834930083Z,true,2024-04-25T19:30:02.994942229Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:22:21.834930083Z,01HWBBAX07VZB0501Y3T2AV7WV,2024-04-25T19:22:21.834930083Z,01HWBBAX2JQ8XYG7ZK74WCBPCF,2024-04-25T19:22:21.834930083Z,0,2024-04-25T19:22:21.834930083Z,send,2024-04-25T19:22:21.834930083Z,30,2024-04-25T19:22:21.834930083Z,true,2024-04-25T19:29:32.931788525Z,true,2024-04-25T19:29:32.988919564Z,true,2024-04-25T19:29:32.969246236Z,,,,
01HWBBAX8B34AE2QR7R88NJKS1,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:22:21.835625962Z,true,2024-04-25T19:30:11.001535685Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:22:21.835625962Z,01HWBBAX07VZB0501Y3T2AV7WV,2024-04-25T19:22:21.835625962Z,01HWBBAX7JRSWWSXRZK4TYBKPE,2024-04-25T19:22:21.835625962Z,1,2024-04-25T19:22:21.835625962Z,observe,2024-04-25T19:22:21.835625962Z,30,2024-04-25T19:22:21.835625962Z,true,2024-04-25T19:30:03.005379515Z,true,2024-04-25T19:30:03.046946472Z,true,2024-04-25T19:30:03.033440177Z,,,,
01HWBBAX8D69YN0D5ZN4XM5YYA,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:22:21.837793256Z,true,2024-04-25T19:31:22.096665353Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:22:21.837793256Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:22:21.837793256Z,01HWBBAX2JQ8XYG7ZK76GYM5TF,2024-04-25T19:22:21.837793256Z,0,2024-04-25T19:22:21.837793256Z,send,2024-04-25T19:22:21.837793256Z,30,2024-04-25T19:22:21.837793256Z,true,2024-04-25T19:30:52.010759718Z,true,2024-04-25T19:30:52.092240189Z,true,2024-04-25T19:30:52.075712842Z,,,,
01HWBBAX8ER84G87WQKWCQVYNQ,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:22:21.838293737Z,true,2024-04-25T19:31:29.668095649Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:22:21.838293737Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:22:21.838293737Z,01HWBBAX7JRSWWSXRZK6GB18S6,2024-04-25T19:22:21.838293737Z,1,2024-04-25T19:22:21.838293737Z,observe,2024-04-25T19:22:21.838293737Z,30,2024-04-25T19:22:21.838293737Z,true,2024-04-25T19:31:22.120056819Z,true,2024-04-25T19:31:22.178262396Z,true,2024-04-25T19:31:22.158994723Z,,,,
01HWBBHK6FCGAGXNRY7TMM61E9,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.911114897Z,true,2024-04-25T19:32:32.53547924Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.911114897Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:26:00.911114897Z,01HWBBHK4TRJSKJY8ARPN48KHF,2024-04-25T19:26:00.911114897Z,0,2024-04-25T19:26:00.911114897Z,send,2024-04-25T19:26:00.911114897Z,30,2024-04-25T19:26:00.911114897Z,true,2024-04-25T19:32:02.473848145Z,true,2024-04-25T19:32:02.530740738Z,true,2024-04-25T19:32:02.512895975Z,,,,
01HWBBHK6GTSCYJNG0YBVKDXF2,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.912352726Z,true,2024-04-25T19:32:55.489556088Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.912352726Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:26:00.912352726Z,01HWBBHK5Z237BMGVCMY52SPKP,2024-04-25T19:26:00.912352726Z,1,2024-04-25T19:26:00.912352726Z,observe,2024-04-25T19:26:00.912352726Z,30,2024-04-25T19:26:00.912352726Z,true,2024-04-25T19:32:32.550460287Z,true,2024-04-25T19:32:32.59792189Z,true,2024-04-25T19:32:32.5832953Z,,,,
01HWBBHK6H5J9W9PVXC7HQRREF,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.91340478Z,true,2024-04-25T19:27:31.851601715Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.91340478Z,01HWBBHK3RRHRHCH7W2ME76XB2,2024-04-25T19:26:00.91340478Z,01HWBBHK4WF0P98SVH0DE2CSHQ,2024-04-25T19:26:00.91340478Z,0,2024-04-25T19:26:00.91340478Z,send,2024-04-25T19:26:00.91340478Z,30,2024-04-25T19:26:00.91340478Z,true,2024-04-25T19:27:01.794063632Z,true,2024-04-25T19:27:01.848183166Z,true,2024-04-25T19:27:01.833398791Z,,,,
01HWBBHK6KK8NXMQ5G7AA0CQY8,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.915493478Z,true,2024-04-25T19:28:01.918395801Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.915493478Z,01HWBBHK3RRHRHCH7W2ME76XB2,2024-04-25T19:26:00.915493478Z,01HWBBHK63P11SGZ3H400BSJM5,2024-04-25T19:26:00.915493478Z,1,2024-04-25T19:26:00.915493478Z,observe,2024-04-25T19:26:00.915493478Z,30,2024-04-25T19:26:00.915493478Z,true,2024-04-25T19:27:31.861945705Z,true,2024-04-25T19:27:31.91436419Z,true,2024-04-25T19:27:31.899200219Z,,,,
01HWBBHK708HFR1W03N4W42RS6,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.928203831Z,true,2024-04-25T19:33:25.638185823Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.928203831Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:26:00.928203831Z,01HWBBHK5667MP4X6N499CX8PS,2024-04-25T19:26:00.928203831Z,0,2024-04-25T19:26:00.928203831Z,send,2024-04-25T19:26:00.928203831Z,30,2024-04-25T19:26:00.928203831Z,true,2024-04-25T19:32:55.568507334Z,true,2024-04-25T19:32:55.627892893Z,true,2024-04-25T19:32:55.607585965Z,,,,
01HWBBHK71S2R947HMYH3AEFTP,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.929464972Z,true,2024-04-25T19:33:51.368882322Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.929464972Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:26:00.929464972Z,01HWBBHK67WH6TY5GK5CDA8G30,2024-04-25T19:26:00.929464972Z,1,2024-04-25T19:26:00.929464972Z,observe,2024-04-25T19:26:00.929464972Z,30,2024-04-25T19:26:00.929464972Z,true,2024-04-25T19:33:25.649352268Z,true,2024-04-25T19:33:25.693493856Z,true,2024-04-25T19:33:25.680099565Z,,,,
01HWBBHK91S2Q7SNPCJ4DYHEQM,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.993383785Z,true,2024-04-25T19:35:18.474906955Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.993383785Z,01HWBBHK3NA7A4BZVBCRKRHP98,2024-04-25T19:26:00.993383785Z,01HWBBHK6Q77KWE9745WT5V0FP,2024-04-25T19:26:00.993383785Z,0,2024-04-25T19:26:00.993383785Z,send,2024-04-25T19:26:00.993383785Z,30,2024-04-25T19:26:00.993383785Z,true,2024-04-25T19:34:48.431210341Z,true,2024-04-25T19:34:48.468832868Z,true,2024-04-25T19:34:48.458303967Z,,,,
01HWBBHK925PMM4V3Q3S3FB3TH,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:00.994640045Z,true,2024-04-25T19:35:45.957326866Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:00.994640045Z,01HWBBHK3NA7A4BZVBCRKRHP98,2024-04-25T19:26:00.994640045Z,01HWBBHK6XGVXCS32X2JYPD42Z,2024-04-25T19:26:00.994640045Z,1,2024-04-25T19:26:00.994640045Z,observe,2024-04-25T19:26:00.994640045Z,30,2024-04-25T19:26:00.994640045Z,true,2024-04-25T19:35:18.50016733Z,true,2024-04-25T19:35:18.551775862Z,true,2024-04-25T19:35:18.537605582Z,,,,
01HWBBHK984AYMHCTNPN2FSM79,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.000337417Z,true,2024-04-25T19:28:32.055228972Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.000337417Z,01HWBBHK3JXEMVBXHC9QHD5DSQ,2024-04-25T19:26:01.000337417Z,01HWBBHK68CGB4A0781F64KJYF,2024-04-25T19:26:01.000337417Z,0,2024-04-25T19:26:01.000337417Z,send,2024-04-25T19:26:01.000337417Z,30,2024-04-25T19:26:01.000337417Z,true,2024-04-25T19:28:01.996185844Z,true,2024-04-25T19:28:02.043144634Z,true,2024-04-25T19:28:02.027309073Z,,,,
01HWBBHK99H0SNV3B6PD6XFYAC,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.001207525Z,true,2024-04-25T19:29:02.123658924Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.001207525Z,01HWBBHK3JXEMVBXHC9QHD5DSQ,2024-04-25T19:26:01.001207525Z,01HWBBHK78QHWV824P0S9FQNR3,2024-04-25T19:26:01.001207525Z,1,2024-04-25T19:26:01.001207525Z,observe,2024-04-25T19:26:01.001207525Z,30,2024-04-25T19:26:01.001207525Z,true,2024-04-25T19:28:32.080073501Z,true,2024-04-25T19:28:32.120131213Z,true,2024-04-25T19:28:32.107578385Z,,,,
01HWBBHK9BWFA7RJYHE29FJVCQ,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.003168646Z,true,2024-04-25T19:30:32.473176329Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.003168646Z,01HWBBHK3PF4C0X59GS4HAKSHW,2024-04-25T19:26:01.003168646Z,01HWBBHK693PV4SAQ9ETNFJRBY,2024-04-25T19:26:01.003168646Z,0,2024-04-25T19:26:01.003168646Z,send,2024-04-25T19:26:01.003168646Z,30,2024-04-25T19:26:01.003168646Z,true,2024-04-25T19:30:02.420084273Z,true,2024-04-25T19:30:02.468926703Z,true,2024-04-25T19:30:02.456224412Z,,,,
01HWBBHK9CTWC4VMA2PMKKM2TV,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.004339555Z,true,2024-04-25T19:31:02.120617846Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.004339555Z,01HWBBHK3PF4C0X59GS4HAKSHW,2024-04-25T19:26:01.004339555Z,01HWBBHK7C29AEER7Y82MD6JDD,2024-04-25T19:26:01.004339555Z,1,2024-04-25T19:26:01.004339555Z,observe,2024-04-25T19:26:01.004339555Z,30,2024-04-25T19:26:01.004339555Z,true,2024-04-25T19:30:32.48827617Z,true,2024-04-25T19:30:32.540328583Z,true,2024-04-25T19:30:32.528663099Z,,,,
01HWBBHK9WWMJRC9Q68MX0VQZF,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.02086246Z,true,2024-04-25T19:29:32.261103842Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.02086246Z,01HWBBHK3W8QVEJKRMTKRW7E5Q,2024-04-25T19:26:01.02086246Z,01HWBBHK6Q77KWE9745YN3JEFS,2024-04-25T19:26:01.02086246Z,0,2024-04-25T19:26:01.02086246Z,send,2024-04-25T19:26:01.02086246Z,30,2024-04-25T19:26:01.02086246Z,true,2024-04-25T19:29:02.205461498Z,true,2024-04-25T19:29:02.252388831Z,true,2024-04-25T19:29:02.239335031Z,,,,
01HWBBHK9XG82R1Q43BQFW6398,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.021571116Z,true,2024-04-25T19:30:02.326935285Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.021571116Z,01HWBBHK3W8QVEJKRMTKRW7E5Q,2024-04-25T19:26:01.021571116Z,01HWBBHK8HFHN58HQ8CKR8QSE8,2024-04-25T19:26:01.021571116Z,1,2024-04-25T19:26:01.021571116Z,observe,2024-04-25T19:26:01.021571116Z,30,2024-04-25T19:26:01.021571116Z,true,2024-04-25T19:29:32.276038661Z,true,2024-04-25T19:29:32.321672481Z,true,2024-04-25T19:29:32.309100428Z,,,,
01HWBBHKA0B3N5S5KF24YQ81VS,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.024728544Z,true,2024-04-25T19:36:16.102870926Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.024728544Z,01HWBBHK3X0BJMQHHYEBBS0TXE,2024-04-25T19:26:01.024728544Z,01HWBBHK6Q77KWE9745Y1D8HKH,2024-04-25T19:26:01.024728544Z,0,2024-04-25T19:26:01.024728544Z,send,2024-04-25T19:26:01.024728544Z,30,2024-04-25T19:26:01.024728544Z,true,2024-04-25T19:35:46.044032175Z,true,2024-04-25T19:35:46.093245436Z,true,2024-04-25T19:35:46.079493094Z,,,,
01HWBBHKA1G4NAEW6CBZZMZTKV,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.025243208Z,true,2024-04-25T19:36:37.313739636Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.025243208Z,01HWBBHK3X0BJMQHHYEBBS0TXE,2024-04-25T19:26:01.025243208Z,01HWBBHK8JKR5WTWG7E49JMMJD,2024-04-25T19:26:01.025243208Z,1,2024-04-25T19:26:01.025243208Z,observe,2024-04-25T19:26:01.025243208Z,30,2024-04-25T19:26:01.025243208Z,true,2024-04-25T19:36:16.120607645Z,true,2024-04-25T19:36:16.184504616Z,true,2024-04-25T19:36:16.165515599Z,,,,
01HWBBHKA3EK7687EGT872MR73,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.027673066Z,true,2024-04-25T19:34:21.493146676Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.027673066Z,01HWBBHK3KJC5EAEFG5JPA5HYH,2024-04-25T19:26:01.027673066Z,01HWBBHK6PMQH5WNCTB56T9NT7,2024-04-25T19:26:01.027673066Z,0,2024-04-25T19:26:01.027673066Z,send,2024-04-25T19:26:01.027673066Z,30,2024-04-25T19:26:01.027673066Z,true,2024-04-25T19:33:51.441640319Z,true,2024-04-25T19:33:51.489122753Z,true,2024-04-25T19:33:51.476402041Z,,,,
01HWBBHKA41ZYEGPYAS3VHRJ3J,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.02903049Z,true,2024-04-25T19:34:48.364787325Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.02903049Z,01HWBBHK3KJC5EAEFG5JPA5HYH,2024-04-25T19:26:01.02903049Z,01HWBBHK8PSBJZK742H5RJ48B7,2024-04-25T19:26:01.02903049Z,1,2024-04-25T19:26:01.02903049Z,observe,2024-04-25T19:26:01.02903049Z,30,2024-04-25T19:26:01.02903049Z,true,2024-04-25T19:34:21.506216143Z,true,2024-04-25T19:34:21.551425383Z,true,2024-04-25T19:34:21.537909377Z,,,,
01HWBBHKA6Y611P8VQM0B3HJX9,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.030232886Z,true,2024-04-25T19:37:07.465256404Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.030232886Z,01HWBBHK3V05C04FJ7ZPS4NVTJ,2024-04-25T19:26:01.030232886Z,01HWBBHK6R2SC78SRTXYE2PN28,2024-04-25T19:26:01.030232886Z,0,2024-04-25T19:26:01.030232886Z,send,2024-04-25T19:26:01.030232886Z,30,2024-04-25T19:26:01.030232886Z,true,2024-04-25T19:36:37.398959384Z,true,2024-04-25T19:36:37.460481932Z,true,2024-04-25T19:36:37.442372924Z,,,,
01HWBBHKA7PQXE66HSS1H5CP9F,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.031809818Z,true,2024-04-25T19:37:34.387337423Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.031809818Z,01HWBBHK3V05C04FJ7ZPS4NVTJ,2024-04-25T19:26:01.031809818Z,01HWBBHK8Q5THGCT04TQ5J8Q5M,2024-04-25T19:26:01.031809818Z,1,2024-04-25T19:26:01.031809818Z,observe,2024-04-25T19:26:01.031809818Z,30,2024-04-25T19:26:01.031809818Z,true,2024-04-25T19:37:07.481145443Z,true,2024-04-25T19:37:07.53813424Z,true,2024-04-25T19:37:07.519501409Z,,,,
01HWBBHKAF6YT58EC3C47XNY5P,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.039489356Z,true,2024-04-25T19:31:32.316691908Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.039489356Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:26:01.039489356Z,01HWBBHK6R2SC78SRTY1V699X0,2024-04-25T19:26:01.039489356Z,0,2024-04-25T19:26:01.039489356Z,send,2024-04-25T19:26:01.039489356Z,30,2024-04-25T19:26:01.039489356Z,true,2024-04-25T19:31:02.244120224Z,true,2024-04-25T19:31:02.31257952Z,true,2024-04-25T19:31:02.29553489Z,,,,
01HWBBHKAGWMKZJ352J4B04DRT,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.040590198Z,true,2024-04-25T19:32:02.390055978Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.040590198Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:26:01.040590198Z,01HWBBHK8RC4C67B9F316YG5AC,2024-04-25T19:26:01.040590198Z,1,2024-04-25T19:26:01.040590198Z,observe,2024-04-25T19:26:01.040590198Z,30,2024-04-25T19:26:01.040590198Z,true,2024-04-25T19:31:32.335305912Z,true,2024-04-25T19:31:32.385435583Z,true,2024-04-25T19:31:32.369184247Z,,,,
01HWBBHKAWTPFM37355ZXSKY60,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.052564585Z,true,2024-04-25T19:26:31.641568274Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.052564585Z,01HWBBHK3ETTX5HP143AKKCQGV,2024-04-25T19:26:01.052564585Z,01HWBBHK5R733CPWTRF4ADWWAC,2024-04-25T19:26:01.052564585Z,0,2024-04-25T19:26:01.052564585Z,send,2024-04-25T19:26:01.052564585Z,30,2024-04-25T19:26:01.052564585Z,true,2024-04-25T19:26:01.565906895Z,true,2024-04-25T19:26:01.637061814Z,true,2024-04-25T19:26:01.61701918Z,,,,
01HWBBHKAXVNG6FCTQ5A2TH0KD,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:26:01.053819033Z,true,2024-04-25T19:27:01.708015697Z,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:26:01.053819033Z,01HWBBHK3ETTX5HP143AKKCQGV,2024-04-25T19:26:01.053819033Z,01HWBBHK6EE1WCXTTXZ9DKZVNG,2024-04-25T19:26:01.053819033Z,1,2024-04-25T19:26:01.053819033Z,observe,2024-04-25T19:26:01.053819033Z,30,2024-04-25T19:26:01.053819033Z,true,2024-04-25T19:26:31.660040621Z,true,2024-04-25T19:26:31.703382176Z,true,2024-04-25T19:26:31.690660564Z,,,,
01HWBBMRH5BYH7XR3EG4R8MR84,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.677156656Z,true,2024-04-25T19:31:14.370554118Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.677156656Z,01HWBBMREVEX7Q0SJ4P56FJNJQ,2024-04-25T19:27:44.677156656Z,01HWBBMRGFCAVJSDG5H9C77ZMN,2024-04-25T19:27:44.677156656Z,0,2024-04-25T19:27:44.677156656Z,observe,2024-04-25T19:27:44.677156656Z,30,2024-04-25T19:27:44.677156656Z,true,2024-04-25T19:30:54.287582237Z,true,2024-04-25T19:30:54.325276088Z,true,2024-04-25T19:30:54.31500618Z,,,,
01HWBBMRH8QQTG4TEXR4T99Y7Y,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.680046293Z,true,2024-04-25T19:31:24.279679681Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.680046293Z,01HWBBMREW32TCP0FZ9QEE3Z9T,2024-04-25T19:27:44.680046293Z,01HWBBMRGHN6WY2T4AV2ZBQRCD,2024-04-25T19:27:44.680046293Z,0,2024-04-25T19:27:44.680046293Z,observe,2024-04-25T19:27:44.680046293Z,30,2024-04-25T19:27:44.680046293Z,true,2024-04-25T19:31:14.456790296Z,true,2024-04-25T19:31:14.530142535Z,true,2024-04-25T19:31:14.489709316Z,,,,
01HWBBMRHDMA1T7YZGNSK7PYJR,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.685197502Z,true,2024-04-25T19:31:38.523072027Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.685197502Z,01HWBBMREX5TKRY77D5J8W9AMM,2024-04-25T19:27:44.685197502Z,01HWBBMRGNV917NR3SWKPBAD5W,2024-04-25T19:27:44.685197502Z,0,2024-04-25T19:27:44.685197502Z,observe,2024-04-25T19:27:44.685197502Z,30,2024-04-25T19:27:44.685197502Z,true,2024-04-25T19:31:24.357927383Z,true,2024-04-25T19:31:24.405084521Z,true,2024-04-25T19:31:24.38868973Z,,,,
01HWBBMRHW3NA4FKZDCK7BGPQP,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.70053514Z,true,2024-04-25T19:28:15.11013919Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.70053514Z,01HWBBMREEQYYEX2TVXN6XW4N1,2024-04-25T19:27:44.70053514Z,01HWBBMRGY7QCVH6JF3J0166R2,2024-04-25T19:27:44.70053514Z,0,2024-04-25T19:27:44.70053514Z,observe,2024-04-25T19:27:44.70053514Z,30,2024-04-25T19:27:44.70053514Z,true,2024-04-25T19:27:45.04741667Z,true,2024-04-25T19:27:45.106090387Z,true,2024-04-25T19:27:45.093570451Z,,,,
01HWBBMRK88RB79MTJ2HQXVJG3,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.744614769Z,true,2024-04-25T19:28:31.957492867Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.744614769Z,01HWBBMREPE2KBGPJ0JRC8S2G7,2024-04-25T19:27:44.744614769Z,01HWBBMRHN5735YJPJH59PEBZ7,2024-04-25T19:27:44.744614769Z,0,2024-04-25T19:27:44.744614769Z,observe,2024-04-25T19:27:44.744614769Z,30,2024-04-25T19:27:44.744614769Z,true,2024-04-25T19:28:15.180249102Z,true,2024-04-25T19:28:15.227609815Z,true,2024-04-25T19:28:15.214767919Z,,,,
01HWBBMRKB57331GDGQTT1RGQM,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.747079978Z,true,2024-04-25T19:30:04.691695811Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.747079978Z,01HWBBMRENNPNG5MFJNC8F2WKJ,2024-04-25T19:27:44.747079978Z,01HWBBMRHPVJVGXCGZ0AJ3WF2S,2024-04-25T19:27:44.747079978Z,0,2024-04-25T19:27:44.747079978Z,observe,2024-04-25T19:27:44.747079978Z,30,2024-04-25T19:27:44.747079978Z,true,2024-04-25T19:29:34.636060098Z,true,2024-04-25T19:29:34.686195143Z,true,2024-04-25T19:29:34.67577775Z,,,,
01HWBBMRKDQAVVTE14FWNV5VWA,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.74970339Z,true,2024-04-25T19:29:21.738899055Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.74970339Z,01HWBBMRERVE8PZ1HN5ZTZNFM3,2024-04-25T19:27:44.74970339Z,01HWBBMRHRCMS4NNS1A6G08JAE,2024-04-25T19:27:44.74970339Z,0,2024-04-25T19:27:44.74970339Z,observe,2024-04-25T19:27:44.74970339Z,30,2024-04-25T19:27:44.74970339Z,true,2024-04-25T19:28:54.840015276Z,true,2024-04-25T19:28:54.884984789Z,true,2024-04-25T19:28:54.872148521Z,,,,
01HWBBMRKF960MWW3GYMZY4YB1,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.751344328Z,true,2024-04-25T19:30:17.887078301Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.751344328Z,01HWBBMREGVYDEWCZZ9AWZ1YJM,2024-04-25T19:27:44.751344328Z,01HWBBMRHRCMS4NNS1A3SNTFBG,2024-04-25T19:27:44.751344328Z,0,2024-04-25T19:27:44.751344328Z,observe,2024-04-25T19:27:44.751344328Z,30,2024-04-25T19:27:44.751344328Z,true,2024-04-25T19:30:04.770460541Z,true,2024-04-25T19:30:04.809370059Z,true,2024-04-25T19:30:04.799784661Z,,,,
01HWBBMRKJ08SE6NSBQWYS0E06,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.754560335Z,true,2024-04-25T19:28:54.776365888Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.754560335Z,01HWBBMRERVE8PZ1HN5JC4ERFB,2024-04-25T19:27:44.754560335Z,01HWBBMRHRCMS4NNS1A774M460,2024-04-25T19:27:44.754560335Z,0,2024-04-25T19:27:44.754560335Z,observe,2024-04-25T19:27:44.754560335Z,30,2024-04-25T19:27:44.754560335Z,true,2024-04-25T19:28:32.024429679Z,true,2024-04-25T19:28:32.064203054Z,true,2024-04-25T19:28:32.05299643Z,,,,
01HWBBMRM6YV6W2YCD8RTX692S,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:27:44.774397155Z,true,2024-04-25T19:30:54.212024805Z,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:27:44.774397155Z,01HWBBMREZX51KMQJ57AB96VVZ,2024-04-25T19:27:44.774397155Z,01HWBBMRGVD91D0DWTPGCQNV5P,2024-04-25T19:27:44.774397155Z,0,2024-04-25T19:27:44.774397155Z,observe,2024-04-25T19:27:44.774397155Z,30,2024-04-25T19:27:44.774397155Z,true,2024-04-25T19:30:39.818021106Z,true,2024-04-25T19:30:39.85694959Z,true,2024-04-25T19:30:39.846194429Z,,,,
