id,avatar,avatarLastChangedAt,emojiArray,emojiArrayLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JDAVG1MVR7ZM3K3H1X7VX0F2,https://api.dicebear.com/9.x/personas/svg?seed=01JDAVG1MVR7ZM3K3H1X7VX0F2,2024-11-22T21:24:26.382684913Z,"[""🐿️"",""                                   "",""🐇"",""🐿️""]",2024-11-22T21:24:26.382684913Z,game ended,2024-11-22T21:28:10.696741189Z,1,2024-11-22T21:28:15.782474764Z,"{""usedCalculator"":""no""}",2024-11-22T21:28:15.774717505Z,01JDAV7CN2D9MAQ6ZK8X7YT6AW,2024-11-22T21:22:21.11203253Z,4,2024-11-22T21:24:20.408334662Z,true,2024-11-22T21:24:26.194357376Z,player 1,2024-11-22T21:24:26.382684913Z,01JDAVG121BZ5J79ATNBFXQEYR,2024-11-22T21:12:23.964061732Z,56cb314508d7300005fd312a,2024-11-22T21:12:23.964061732Z,01JDAW23RH4NJQTPRY59AADVJH,2024-11-22T21:27:45.385557372Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:12:23.972984557Z,RS_slider,2024-11-22T21:12:23.972984557Z,{},2024-11-22T21:12:24.275719526Z
01JDAWD5XG9F6AJG4CX16REAS8,,,,,game terminated,2024-11-22T21:34:15.46969004Z,,,,,01JDAW95XVWSX6009G899RTATA,2024-11-22T21:33:00.965696124Z,2,2024-11-22T21:29:04.780896591Z,,,,,01JDAWD5NGK52KV6EMV8CXR1EQ,2024-11-22T21:28:18.609000508Z,667eba97a530c308f48c8846,2024-11-22T21:28:18.609000508Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:28:18.621135199Z,RS_slider,2024-11-22T21:28:18.621135199Z,{},2024-11-22T21:28:18.743815465Z
01JDAVFZAJ84WC1K6Y8KGYAPRA,https://api.dicebear.com/9.x/personas/svg?seed=01JDAVFZAJ84WC1K6Y8KGYAPRA,2024-11-22T21:17:34.521669786Z,"[""🐇"",""🐿️"",""🐇"",""                                   "",""🐇""]",2024-11-22T21:17:34.521669786Z,game ended,2024-11-22T21:21:50.066400562Z,1,2024-11-22T21:21:53.675337341Z,"{""usedCalculator"":""no""}",2024-11-22T21:21:53.664197428Z,01JDAV7K2WMABF7X36GP6WAQTP,2024-11-22T21:16:49.345966054Z,4,2024-11-22T21:16:58.319248958Z,true,2024-11-22T21:17:02.925649067Z,player 3,2024-11-22T21:17:34.521669786Z,01JDAVFYY476KJPDH38VCWF1HG,2024-11-22T21:12:21.586855847Z,647b94fa0a35e23330edcc2f,2024-11-22T21:12:21.586855847Z,01JDAVFQ09B5YC0TR17WP3H2NY,2024-11-22T21:21:23.118957062Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:12:21.60697804Z,RS_slider,2024-11-22T21:12:21.60697804Z,{},2024-11-22T21:12:21.790853437Z
01JDAWC9BYSB3SDVJ5TBKSB4KN,,,,,game terminated,2024-11-22T21:34:15.46969004Z,,,,,01JDAW95XVWSX6009G899RTATA,2024-11-22T21:33:00.965696124Z,2,2024-11-22T21:30:40.815756955Z,,,,,01JDAWC8T5BX0PMST4WMWNXYDH,2024-11-22T21:27:49.374869533Z,672f6530ff6a41e211d49ba9@email.prolific.com,2024-11-22T21:27:49.374869533Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:27:49.387562462Z,RS_slider,2024-11-22T21:27:49.387562462Z,{},2024-11-22T21:27:49.671310966Z
01JDAXFM6TJCJ7X0ZQ2SYWN6K0,https://api.dicebear.com/9.x/personas/svg?seed=01JDAXFM6TJCJ7X0ZQ2SYWN6K0,2024-11-22T21:51:45.402609996Z,"[""                                   "",""🐇""]",2024-11-22T21:51:45.402609996Z,game ended,2024-11-22T21:55:37.550984829Z,1,2024-11-22T21:55:41.215110497Z,"{""usedCalculator"":""no""}",2024-11-22T21:55:41.192320904Z,01JDAXJ5YX38PV4J82MHVAQKN8,2024-11-22T21:49:35.509466559Z,4,2024-11-22T21:50:40.602944685Z,true,2024-11-22T21:50:57.394504532Z,player 3,2024-11-22T21:51:45.402609996Z,01JDAXFKV8G2SNHTJV2GAGPNZZ,2024-11-22T21:47:07.354988171Z,66abb9487518e84e9073fbb3,2024-11-22T21:47:07.354988171Z,01JDAXAQC04GERSX364Y8PF7C9,2024-11-22T21:55:14.034841157Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:47:07.396827545Z,RS_slider,2024-11-22T21:47:07.396827545Z,{},2024-11-22T21:47:07.565870279Z
01JDAXHQ3E9VTPRX7HZ2YSJHFZ,https://api.dicebear.com/9.x/personas/svg?seed=01JDAXHQ3E9VTPRX7HZ2YSJHFZ,2024-11-22T21:54:30.927376966Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐿️""]",2024-11-22T21:54:30.927376966Z,game ended,2024-11-22T21:58:24.373439771Z,1,2024-11-22T21:58:28.508210937Z,"{""usedCalculator"":""no""}",2024-11-22T21:58:28.486468711Z,01JDAXJ9JWAYJF3NTH7KK3P2CH,2024-11-22T21:52:46.141758637Z,4,2024-11-22T21:53:09.83080887Z,true,2024-11-22T21:53:13.522808646Z,player 2,2024-11-22T21:54:30.927376966Z,01JDAXHPG5C7PE60V9PBG7X2YR,2024-11-22T21:48:15.854475932Z,673ca3fc554d5fe9e89bf84e,2024-11-22T21:48:15.854475932Z,01JDAXHHASTPV798WTRVJ8T26Z,2024-11-22T21:58:04.467673954Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:48:15.89821326Z,RS_slider,2024-11-22T21:48:15.89821326Z,{},2024-11-22T21:48:16.150493696Z
01JDAXMJ20JCA7C91VYFQPPR4Z,https://api.dicebear.com/9.x/personas/svg?seed=01JDAXMJ20JCA7C91VYFQPPR4Z,2024-11-22T21:54:30.927376966Z,"[""                                   "",""🐇""]",2024-11-22T21:54:30.927376966Z,game ended,2024-11-22T21:58:24.373439771Z,,,,,01JDAXJ9JWAYJF3NTH7KK3P2CH,2024-11-22T21:52:46.141758637Z,4,2024-11-22T21:53:37.199907165Z,true,2024-11-22T21:53:39.739234587Z,player 4,2024-11-22T21:54:30.927376966Z,01JDAXMHG7WZEP2CQAC4VDTFTP,2024-11-22T21:49:48.99289206Z,571b3de05d40840013c49f3a,2024-11-22T21:49:48.99289206Z,01JDAXMDXYR7TG57MC2EDY87BK,2024-11-22T21:58:04.467673954Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:49:49.018901276Z,RS_slider,2024-11-22T21:49:49.018901276Z,{},2024-11-22T21:49:49.276849099Z
01JDAWS86AQF8PTYB1Y3XAXFRT,https://api.dicebear.com/9.x/personas/svg?seed=01JDAWS86AQF8PTYB1Y3XAXFRT,2024-11-22T21:46:46.041798121Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇""]",2024-11-22T21:46:46.041798121Z,game terminated,2024-11-22T21:46:51.050057002Z,,,,,01JDAW936YVC34VMNBCD735T14,2024-11-22T21:41:14.77009248Z,4,2024-11-22T21:43:16.694590314Z,true,2024-11-22T21:43:28.734957359Z,player 1,2024-11-22T21:46:46.041798121Z,01JDAWS7TER6JT9MAE8SH5C01W,2024-11-22T21:34:54.154102126Z,66761cd247a5427aa8479ece,2024-11-22T21:34:54.154102126Z,01JDAWSEA5VN1CFH55EVDWBH8T,2024-11-22T21:46:47.739115034Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:34:54.178104382Z,RS_slider,2024-11-22T21:34:54.178104382Z,{},2024-11-22T21:34:54.294652861Z
01JDAX6V67KV81G4366NYPAXXQ,https://api.dicebear.com/9.x/personas/svg?seed=01JDAX6V67KV81G4366NYPAXXQ,2024-11-22T21:45:32.321820683Z,"[""🐿️"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇""]",2024-11-22T21:45:32.321820683Z,game ended,2024-11-22T21:49:33.317619494Z,1,2024-11-22T21:49:36.265537559Z,"{""usedCalculator"":""no""}",2024-11-22T21:49:36.234569199Z,01JDAW92GDPJY1C855FFXP1CS2,2024-11-22T21:42:19.612768458Z,4,2024-11-22T21:44:48.567897407Z,true,2024-11-22T21:44:50.98681105Z,player 2,2024-11-22T21:45:32.321820683Z,01JDAX6TWJPP195V62YE52PWMM,2024-11-22T21:42:19.591273108Z,66f31a99429925c12d80f167,2024-11-22T21:42:19.591273108Z,01JDAX60V5YHY25BKBG7F2D269,2024-11-22T21:49:02.692647231Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:42:19.612768458Z,RS_slider,2024-11-22T21:42:19.612768458Z,{},2024-11-22T21:42:19.713961955Z
01JDAXS5XP9P4J55AAFMQ7BP81,,,,,game terminated,2024-11-22T21:58:10.726150903Z,,,,,01JDAXJ48F8RZ0ENG80HGWWTKE,2024-11-22T21:55:06.73786899Z,2,2024-11-22T21:53:30.72792005Z,,,,,01JDAXS5MMWB83AW3Z5H7B0MK6,2024-11-22T21:52:20.40665445Z,673277e45a0fc36bf1d4efc6,2024-11-22T21:52:20.40665445Z,,,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""sliderDirection"":""RabbitsSquirrels""}",2024-11-22T21:52:20.47937551Z,RS_slider,2024-11-22T21:52:20.47937551Z,{},2024-11-22T21:52:20.630846181Z
